29AAEF650FC6A64C6053EDF8D361B0D3B63E82604909E171ADF8102256BA5C9E.apk,Infoeventos,14,8,1,1,1,3,3,8,23,58,58,0,58,1,2,0,0,5,10,2,6,0,0,0,0,0,0,0,2,2,18.76505399,1,0,0,0,0,0,0,0,0,51.60361505
29B6BCCF95548F65D152C2812BE0B4840FF99CBE4F14961E7D3927A9EA874FB4.apk,Lawn Kid,16,4,1,1,1,2,3,4,13,45,45,0,45,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,42.27888417,1,3,0,0,0,0,0,0,0,72.43808818
29CC26A8B74A5378BEEB6D3DD0D0F1027E23D0EC748B9C0243789D2201AAF562.apk,Modifikasi Motor Vivion,9,1,0,1,1,2,7,1,6,183,183,0,183,0,0,0,0,6,9,1,1,0,0,0,0,0,0,0,0,0,29.25309515,0,0,0,0,0,0,0,0,0,29.42191935
29E8361C2FEA036EBCBEC1A6E67EF29C7F9F37251CB61D9108193AEBA9CB99D2.apk,VeP,14,6,1,1,5,1,1,6,4,296,296,0,296,4,9,0,0,13,44,1,2,0,0,0,0,0,0,0,0,0,17.08152986,0,0,0,0,0,0,0,0,0,25.70263028
2A399BE4D24F7D931F88ED76A672D44B81207E819E32A12D80E4D36570CFB9B7.apk,Hanami,14,1,0,1,1,8,10,1,22,256,256,0,256,1,2,0,0,10,26,1,1,0,0,0,0,0,0,0,0,0,42.32095361,0,0,0,0,0,0,0,0,0,54.60245538
2A3EBD3B0DF7B8A23DF8C7E9D3F50F49D6039C218F3D5FB2ED7EA205BF9D40B7.apk,Freezer Manager,14,1,0,1,1,1,6,1,3,172,172,0,172,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,66.89203548,0,0,0,0,0,0,0,0,0,53.55853295
2A45ADBA116997A38194424A0C0D0E2A4D9B23D07284E14EFA81A8FAF86E8145.apk,Burnt Store Services,14,28,3,4,4,13,16,28,51,365,365,0,365,5,9,1,3,29,54,3,6,0,0,0,0,0,1,1,1,1,73.72917652,1,23,0,0,0,0,0,0,0,169.298548
2A4AE8BE8AC84112945B6291091249741F14829AF9A8571B6AF69FC674C41B3C.apk,Roll-Jump-Ball,16,7,1,1,1,1,1,7,5,36,36,0,36,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,22.82447219,1,0,0,0,0,0,0,0,0,53.12713885
2A6132D6960DE7130410D5179CD619136E70A9BAF055C0543773926C313DC1E2.apk,Andhra Pradesh Voters List Online,9,68,5,4,4,15,21,68,45,660,137,24,119,4,7,4,7,13,21,12,19,0,0,0,0,0,0,0,2,2,84.51308656,1,271,0,0,0,0,0,1,0,215.3093107
2A8047BFFC23144B45F52154EB0CFD8780D4E53CCA21160191DC1D1A23576D49.apk,The Lush Leaves Theme,15,0,0,0,0,1,1,0,2,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.364658594,0,0,0,0,0,0,0,0,0,13.40650749
2A86E3EE15A04F48DF1C70BC35289B30424278A8AACB6372A06D55A54A5ECD5C.apk,Malay best dict,9,3,0,3,3,2,8,3,5,203,203,0,203,1,3,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,15.87346172,0,0,0,0,0,0,0,0,0,35.32742572
2AB69034B65C205C553AFCE0FFD1AC534BF7DF3238E93460796A51DCAA17F4F1.apk,CTE Combined,14,0,0,0,0,3,2,0,13,79,79,0,79,0,0,0,0,5,10,2,4,0,0,0,0,0,0,0,2,2,6.867473841,0,0,0,0,0,0,0,0,0,13.37666655
2AEFA91EE3C2B6DBCB39E589A524EC1CFB7812F39B16D3E8BD8ABF8F9524B8E9.apk,Power Switch Demo,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02473521,0,0,0,0,0,0,0,0,0,26.71320748
2B11F02AA2C2E429C2F5A4AC50C341A3C587D46C574D0EAB5116960CFD5DB570.apk,MemoryTrainer,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.287498713,0,0,0,0,0,0,0,0,0,11.58729959
2B35919D3801D3297F465D8D7C84BB381DD05A667BB279D888CFBC824CEC7547.apk,Mackolik,15,229,5,5,11,29,37,229,134,1451,441,78,347,1,3,1,3,24,58,15,29,0,0,0,0,0,1,1,4,0,118.8956029,0,0,0,0,0,0,0,0,0,57.11205792
2B3B80D43C5CB66DB3C60E5C31DF35BBFE111535B5ED296E8A3F4EFDA8509FF8.apk,Swiftracker,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.80921412,0,0,0,0,0,0,0,0,0,35.48562455
2B63D26E9E7764642E5035B00E66B3FE353363011CDEEBBCCCDE576CD1BF9555.apk,Finger Temperature Checker,9,1,0,1,1,3,4,1,9,100,100,0,100,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,24.14285827,0,0,0,0,0,0,0,0,0,31.94266486
2B7DC485EC416D44537B06A39D4A93A73CC807BF8EF308F77872F3AC9E55929E.apk,If The Tie Fits,19,119,6,11,9,22,27,119,103,1767,378,156,378,1,4,1,4,51,234,10,16,0,0,0,0,0,1,1,24,0,157.3195355,1,162,0,0,0,3,0,38,0,233.6522527
2B81D029230B6F44F2A9BB57EA3A07E42EF9865D552A8099273C874C73044469.apk,Fan of Guns,17,216,9,11,13,24,28,216,99,1446,475,160,381,0,0,0,0,5,8,3,6,0,0,0,0,0,0,0,2,2,83.31707406,1,48,0,0,0,0,0,1,0,273.6407459
2B8723A9C39041E3CA59D37418AB6A4948F2F109F349E42259A340564302840B.apk,IHGCE2017,14,8,1,1,1,3,3,8,23,58,58,0,58,1,2,0,0,5,10,2,6,0,0,0,0,0,0,0,2,2,17.46719909,1,0,0,0,0,0,0,0,0,38.20169282
2BBE8413C66D2205612D9F4EA5EC55CC25BB214965470BCD5719F9EAFD26BA58.apk,Zombie Crusade,10,26,1,1,1,4,5,26,23,148,148,0,148,0,0,0,0,13,19,1,1,0,0,0,0,0,0,0,1,0,23.39497519,1,8,0,0,0,0,0,0,0,147.5979381
2BCE0CAADDFCC0FD4360F49EEAEDC8D24E7E43D26E89B4EFCAAEC9B2F953AC03.apk,Farming Simulator 3D,9,10,3,3,3,8,9,10,32,182,182,0,182,1,3,1,3,15,26,5,10,0,0,0,0,0,1,1,3,3,48.65501928,1,46,0,0,0,0,0,1,0,162.1771667
2BDEB887526317F404B55C50EE79AA1CC697C2EE1068B38B4C0D9D05C25E4E0B.apk,Bodybuilding Beast,16,3,1,0,1,3,3,3,23,114,114,0,114,0,0,0,0,8,13,1,3,0,0,0,0,0,0,0,0,0,92.25153327,0,0,0,0,0,0,0,0,0,61.52163196
2BE3D8FA2FA98D61C883A57A133EA461AA667C790FB34DCE355B89614EC4B299.apk,TNT Machines For MCPE,16,8,1,2,2,2,6,8,8,268,268,0,268,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,30.56262398,1,0,0,0,0,0,0,0,0,105.7442887
2C02E1984E579A00583C317DFFBA898FA9B12DE1D994784A4603A51959D28813.apk,Lipikaar Sanskrit Keyboard,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.95180345,0,0,0,0,0,0,0,0,0,46.85787868
2C19BE1E2FC6DFB44C1E2734D72B06E6A9BFBA87B83DFF4704F1F0E6AD4D5A65.apk,Real Gangster Crime,16,22,2,4,7,6,10,22,37,525,525,0,525,0,0,0,0,15,23,0,0,0,0,0,0,0,0,0,0,0,68.8477211,1,6,0,0,0,0,0,0,0,857.493804
2C1ECD170783BC8C1CFA16A076311E3DF8B14F85585E5AAB24556FCAB2E0C033.apk,Cookie Smasher,9,1,0,1,1,4,6,1,10,123,123,0,123,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,1,1,48.48422146,0,0,0,0,0,0,0,0,0,72.40746546
2C698F590E9C1803F7B5E40647ABEC389D22E4AA3620FC5C570FBF7DE00B49B3.apk,ETU WA,16,12,2,2,2,5,5,12,31,83,83,0,83,1,2,0,0,7,11,2,5,0,0,0,0,0,0,0,1,1,7.202001572,1,0,0,0,0,0,0,0,0,47.95020723
2C69CDD1A050259EEA3D9105B9934ACEE5A617DE2A3908B966784929BB366729.apk,My Application,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.10969353,0,0,0,0,0,0,0,0,0,20.70141053
2C8AD31AB9BC2FC3344E7930147F99C4B0727823BB00BB119AE7FF865C50EDFA.apk,Browser,21,32,8,5,8,9,16,32,34,362,362,0,362,5,29,1,4,25,75,0,0,0,0,0,0,0,1,1,3,3,195.6500187,1,47,0,0,0,0,0,0,0,357.7398529
2CA554F5A87A2FB6B89B7577CA71740BE84E992F5DADA8FDA81C446DB784E397.apk,Charta Roma,16,8,1,1,1,2,2,8,8,23,23,0,23,1,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,10.46005869,1,6,0,0,0,0,0,0,0,94.10818744
2CD824AA50F997CA845E9CD703D3A0B7B3DCA42459023CD19D80B3AF9A5F2C63.apk,Ms Walls,14,1,0,1,1,1,6,1,3,185,185,0,185,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,26.34900832,0,0,0,0,0,0,0,0,0,42.82937312
2CDD43BEE8F52BE071B3F7D93E865E8403B72E2C915E14BFF64ACA978B015CAA.apk,Golden Butterfly Leather theme,15,2,0,3,3,4,10,2,18,270,270,0,270,0,0,0,0,8,12,2,2,0,0,0,0,0,0,0,6,6,26.70376658,0,0,0,0,0,0,0,0,0,50.34795928
2D080EFC706C60B7502C92BB3D2179B314DEAAFA3AC66F10192B93B853FA6475.apk,Value Cabs,16,4,1,1,1,2,3,4,9,45,45,0,45,1,2,0,0,6,8,2,2,0,0,0,0,0,0,0,0,0,95.8733542,0,0,0,0,0,0,0,0,0,739.9674673
2D1EE64AC8323E8C3434BED4D225CD2CEAB50CDA4744F4DE3A7198F31D4D0104.apk,TurretWar,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359634876,0,0,0,0,0,0,0,0,0,8.876784086
2D8E8364A53D5024B3F37CDF31F0D705CCB8E723C129D11FE482B8FE8548205F.apk,imo beta,14,1,0,1,1,2,6,1,9,173,173,0,173,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,37.4826138,0,0,0,0,0,0,0,0,0,46.06551337
2D99A80A2212895A514FD1E65623A0B0DB766976AD37DC72F62BA0D36FBA3843.apk,Mansyur S,21,3,1,0,1,3,3,3,14,85,85,0,85,0,0,0,0,9,14,3,5,0,0,0,0,0,0,0,0,0,83.49726033,1,0,0,0,0,0,0,0,0,115.1151335
2DD359B01DBFCF30194ED8F249263EA6C2D010D52D84F8D94B0B9A162EABEFD8.apk,Play Tube,16,4,1,1,1,1,3,4,3,70,70,0,70,0,0,0,0,4,7,1,1,0,0,0,0,0,0,0,0,0,54.63871193,1,13,0,0,0,0,0,0,0,82.37959719
2DD62D2C5863072C19C525FF6BA847BEE96E223F6EC2E0DB9FF66F623E3D8727.apk,Goapsc Exam Preparation,14,69,6,7,7,20,26,69,87,765,157,1,123,0,0,0,0,15,23,15,23,0,0,0,0,0,0,0,7,7,87.7281692,1,16,0,0,0,0,0,0,0,134.8630149
2DF401E2EF0B4B538AB0C03D0CF6D88E6E36356F15494876C45624185AD28F55.apk,Beautiful Eearrings Design,9,0,0,0,0,2,4,0,6,71,71,0,71,0,0,0,0,5,9,2,2,0,0,0,0,0,0,0,0,0,5.665381908,0,0,0,0,0,0,0,0,0,19.36952281
2E03FFC68FD6571D16A24D0AC74063A7E10F6B49700F92658165E9D288B6B76C.apk,City Bike Racing,10,135,6,10,8,18,21,135,81,712,275,59,252,1,2,0,0,21,41,7,9,0,0,0,0,0,0,0,13,3,55.83921814,1,8,0,0,0,0,0,0,0,91.12644911
2E356D1D4D51593B588488C675FDFFF8F12706D13D27E7D91BF54FDE4F378FA6.apk,TooPantip,8,0,0,0,0,1,2,0,8,92,92,0,92,3,3,0,0,11,17,2,2,0,0,0,0,0,0,0,0,0,42.15655613,0,0,0,0,0,0,0,0,0,38.05010056
2E665FC236307B728C87D01A503A98742ADDE17A5125C1F7349F187E4A2898B2.apk,Critical Ops,15,12,4,2,4,8,15,12,36,376,376,0,376,4,11,1,4,32,54,3,6,0,0,0,0,0,1,1,1,1,68.88880658,1,30,0,0,0,0,0,0,0,184.0286357
2E794EA1F6768EAAAE10EE2195DBCF7CD8502C1EE7262D1AE315AC6560064C85.apk,Crafting Kingdom,16,8,1,2,2,6,9,8,19,310,310,0,310,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,49.55174685,1,5,0,0,0,0,0,0,0,86.83175516
2E90F247A2FB4A583BC16655A76E7FA9E42CFB3E384AAA7AF71DE2DD4CD55AEB.apk,AESCULAP,15,0,0,0,0,2,2,0,4,33,33,0,33,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4.666055202,0,0,0,0,0,0,0,0,0,15.92741895
2EC9A3EFAFA309C455CC2643F4F63B2F4691BB1F2DC279FF93EB4C3DDF09B28A.apk,TiCL,10,12,2,2,2,4,5,12,16,98,98,0,98,2,4,0,0,9,17,2,5,0,0,0,0,0,0,0,1,1,11.81245303,1,0,0,0,0,0,0,0,0,40.4651804
2ECF702719466F6CBE395EAE9405A7036B29A7E2E18E1CEEACAF60032B1F4FC8.apk,Omaha Poker,16,11,0,2,5,1,6,11,3,414,414,0,414,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,64.4163692,0,0,0,0,0,0,0,0,0,67.47190809
2EE6BAB8649C4C10A6F4D1D2D420232538CD2E69BFD069E209B9EB312C89457D.apk,Todi-Bro,10,4,1,1,1,9,12,4,41,202,202,0,202,2,4,1,3,16,28,4,4,0,0,0,0,0,1,1,0,0,72.17474747,1,60,0,0,0,0,0,0,0,226.1080518
2F01652A53EE2B4BF561D3BB0F6B4D8A1C8CF7CAC7293E14A684A031B40BBB6E.apk,Music Volume EQ,9,1,0,1,1,1,6,1,3,182,182,0,182,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,29.26531005,0,0,0,0,0,0,0,0,0,37.85865927
2F0F1443BF6F95F71312B85B52114B9FA189E14605DF74EE7242A1A32195429F.apk,Tood,14,16,2,3,7,3,3,16,26,294,294,0,294,1,3,1,3,8,18,1,1,0,0,0,0,0,1,1,0,0,25.71998453,1,8,0,0,0,0,0,0,0,58.59757233
2F1405C00A122352393E6323D02A7D22B29E7C8B107B57281B842A539E40FBC7.apk,Free Kick Football - Soccer,14,12,2,3,3,3,7,12,28,324,324,0,324,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,34.73111105,1,0,0,0,0,0,0,0,0,72.5264883
2F38CDC33DB8555445F98F8980B56FBCDAAEEE476390E3E2B5CE85CAB633E21F.apk,Jilha_Nayalaya_Bharti_Maharashtra,16,3,1,0,1,3,3,3,23,114,114,0,114,0,0,0,0,8,13,1,3,0,0,0,0,0,0,0,0,0,91.962111,0,0,0,0,0,0,0,0,0,57.59017777
2F408340891A140DCAE0C2009AE5ABDB5088E14CB4F2327350A9FC4E2965D4DE.apk,okami adventure,11,1,0,1,1,1,6,1,3,185,185,0,185,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,54.29435229,0,0,0,0,0,0,0,0,0,47.62262273
2F73ED359D5AA59B7D6C2E92BED76C2870FD58497DE7D67BC0323CB4A762C53C.apk,Demolition Derby Real Xtreme,16,9,0,1,2,1,7,9,3,357,357,0,357,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,34.0061686,0,0,0,0,0,0,0,0,0,38.62583876
2F7B98F7A35F1C9A26CDDB8E54933BB046F0D2502AC292CCDEDBA322E6A5BFA0.apk,ShipsWatch,10,4,1,1,1,9,12,4,42,203,203,0,203,2,4,1,3,16,28,4,4,0,0,0,0,0,1,1,0,0,71.90702987,1,61,0,0,0,0,0,0,0,211.9978819
2F938E626C6405887A92A1E8D2D71073F2BE5806D34E656BDF185B5A58F7744B.apk,All Football,15,84,6,7,9,15,27,84,79,1047,384,221,350,1,4,1,4,2,3,2,3,0,0,0,0,0,1,1,0,0,202.898524,1,200,0,0,0,0,0,0,0,233.884028
2F97EAE61233E3D78A03A5F35E44D7B1E82F45EE70CC0901B13A54E43357B8FD.apk,Blockchain Summit,14,19,3,4,4,4,4,19,20,110,110,0,110,0,0,0,0,4,7,1,2,0,0,0,0,0,0,0,2,2,17.47966623,1,22,0,0,0,0,0,0,0,52.93610358
2FE3D4C7B5D06AEA2608192A878B180550464D959575BBF3A8965A9C21F6BF55.apk,Einstein Vacinas,9,0,0,0,0,2,3,0,10,51,51,0,51,1,3,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,50.41122961,0,0,0,0,0,0,0,0,0,41.43982649
302EFB103B64DEF494C984A75D76FF2E9E42044CB9D4B8825D651F4DD67E250B.apk,Fale para Bate-Papo,14,12,1,2,6,4,6,12,24,330,330,0,330,1,2,0,0,9,24,2,5,0,0,0,0,0,0,0,1,1,39.36632538,1,0,0,0,0,0,0,0,0,58.21981549
303C66F104B18F65FE7876FA0967FD0D7E74C5D8FF623FBAA0329579EAE6523D.apk,Truck Driving Simulator,16,1,0,1,1,2,7,1,6,257,257,0,257,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,68.29186368,0,0,0,0,0,0,0,0,0,57.8552649
303ED145C766E59A121BAA944DF191608C932272E617C43731407674C86C2538.apk,Kittens 30,10,0,0,0,0,2,3,0,9,63,63,0,63,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,18.67050147,0,0,0,0,0,0,0,0,0,28.22442532
304A9B79CBD4A9D289F89A7D2A9B32C81783AAC2156F712AC3D508466C26EA86.apk,crane derric lite,9,0,0,0,0,1,3,0,3,68,68,0,68,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,38.13752532,0,0,0,0,0,0,0,0,0,47.20250297
3052DF28667942AE2882182EF3469A3F613ED13C618069E0A1312199DFC44832.apk,秒速で出会える即会い掲示板,8,0,0,0,0,4,5,0,10,32,32,0,32,0,0,0,0,5,17,4,16,0,0,0,0,0,0,0,4,4,3.950768948,0,0,0,0,0,0,0,0,0,11.51950145
305A4C94604E80171E50EB58298B3624444CFEBCD9840DCAAE704AFC5D7EC365.apk,CalenGoo - Calendars,14,1,0,1,1,1,2,1,0,77,77,0,77,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,26.28649616,0,0,0,0,0,0,0,0,0,46.58530045
305A732B7D5994342331492E0384EA3DE367C5D741BCEC8313AB2B6D0CA0D2DA.apk,XINCHENG pneumatic fender,8,0,0,0,1,3,4,0,17,68,68,0,68,3,4,1,2,6,7,3,4,0,0,0,0,0,1,1,1,1,39.30953407,0,0,0,0,0,0,0,0,0,57.15199137
30630F48A944A487172EC230DA126CC6898C08778E250869D528B716152C1626.apk,Solar System in Urdu,8,1,0,1,1,1,6,1,3,175,175,0,175,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,55.42046809,0,0,0,0,0,0,0,0,0,50.57174397
307BAEE52D8D711BACA7B69ADB46907364A753E50A681B58601D9EFA33F78ECA.apk,CM €XPRESS,9,0,0,0,0,4,4,0,8,16,16,0,16,0,0,0,0,8,8,4,4,0,0,0,0,0,0,0,0,0,15.46510959,0,0,0,0,0,0,0,0,0,522.5547547
30B985BB84EC74197860EEF758C9D1C3817DFB981D1574563208CBF651039979.apk,Skull Wallpaper,9,1,0,1,1,2,7,1,6,241,241,0,241,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,30.72775793,0,0,0,0,0,0,0,0,0,193.4344223
3111E21ADD9B60E878B155ACF47733A099DDF193571CFB4CD3632CBB34B53588.apk,Mi Lah Veg.,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.31453896,0,0,0,0,0,0,0,0,0,16.79980612
311A8C8A9127C0BCD3412DD96D8006AEC55F6EC3B1DDE21129D5326221187623.apk,Rube Goldberg Machine Toys,10,1,0,1,1,4,9,1,12,212,212,0,212,0,0,0,0,6,10,2,4,0,0,0,0,0,0,0,0,0,65.63233471,0,0,0,0,0,0,0,0,0,58.52527452
312E25B2909460A8565833F2A5EB6BD440E451AD901B78B925BB94563597A015.apk,Doll Game Idea,9,1,0,1,1,3,5,1,6,112,112,0,112,0,0,0,0,6,10,1,1,0,0,0,0,0,0,0,0,0,23.24890924,0,0,0,0,0,0,0,0,0,35.70337439
31362D3C1666AC24E59C77136F1704AF1D055786828C38E89F0D6AA27AB4F6B0.apk,Telepathy test,16,3,1,0,1,2,2,3,5,43,43,0,43,0,0,0,0,2,4,1,3,0,0,0,0,0,0,0,0,0,62.56496906,0,0,0,0,0,0,0,0,0,62.47112775
314F9B19B5393F9F63C6EB4A1382A7C69662F13C738C734B152D4373B3F28987.apk,Picross Hush,9,1,0,1,1,4,8,1,16,264,264,0,264,0,0,0,0,8,15,2,4,0,0,0,0,0,0,0,2,2,67.37956309,0,0,0,0,0,0,0,0,0,53.99628806
315E3C6EA851321945229633053AEED8DD174B6A69A9E8090B427AF648373555.apk,Sad Poetry Photo Frames,9,32,4,4,4,5,6,32,31,247,247,0,247,1,1,0,0,18,30,1,3,0,0,0,0,0,0,0,1,1,12.87477827,1,27,0,0,0,0,0,1,0,139.3037739
31619AA64A1A01CAF8D95DB25A35F6CDB7E094F3B67E7FE9DB5A7D246B6985D0.apk,اخبار برشلونة,17,105,10,12,14,18,23,105,92,990,199,2,152,3,6,1,4,15,24,15,24,0,0,0,0,0,1,0,5,5,161.8539889,1,56,0,0,0,0,0,0,0,227.0329719
31A3E64D2DDFA9980C4E9C3B6FD0E4D3076A0CA6A82674F6C88C22ED53E73E28.apk,Alpha Kid,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.83747554,0,0,0,0,0,0,0,0,0,31.40132022
31ACEBF288EE4ED67FE7F36DA7E89A1297A7651690C17143EDD531FE8421EB54.apk,Predict My Wine,16,23,3,4,4,5,10,23,22,267,267,0,267,1,4,1,4,9,13,2,2,0,0,0,0,0,1,1,0,0,47.86977625,1,0,0,0,0,0,0,0,0,668.807399
31C2E5A59D6CCFC9B7B9112D058DE8A505094A97FA8AE054BAB74D2A221B0D2E.apk,Office Interior Design,15,0,0,0,0,1,3,0,3,60,60,0,60,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,26.21132946,0,0,0,0,0,0,0,0,0,38.26918769
31FE902507AA1AFF35EF26BC232859551AEDDD2E450170FFDDDB31F6DDB46459.apk,English to Urdu Dictionary,17,1,0,1,1,1,5,1,3,232,232,0,232,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,72.28482199,0,0,0,0,0,0,0,0,0,71.62980819
3210D3F5BF7820AC8E0BEB6E7F0E2996322E2276C91E3CEAA397A90338CB0423.apk,JD.RU,11,21,2,2,3,4,4,21,24,117,117,0,117,2,8,1,4,11,17,3,7,0,0,0,0,0,1,1,5,5,43.2563169,1,63,0,0,0,0,0,0,0,182.7339709
3227D74026FDDE48834001D751B221952406FD504B641BFFED078BEAE00BEC0A.apk,Geowars,15,0,0,0,0,1,1,0,3,8,8,0,8,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,29.18375659,0,0,0,0,0,0,0,0,0,155.1641183
32359E838ECE3307F6147C44C31762C8935CD469D43622AA8F5D1F31F5AD57A7.apk,Trailers Movies,16,12,2,2,2,8,14,12,21,323,323,0,323,2,2,0,0,20,25,3,3,0,0,0,0,0,0,0,3,2,77.8360281,1,7,0,0,0,0,0,0,0,112.2982318
3254732275EFD0699DC447439F63E6AEEE310EF9DB3F9574A89529BE1421706F.apk,"Transamérica Hits Feira 99,5",9,4,1,1,1,4,4,4,23,72,72,0,72,2,5,1,3,8,11,3,5,0,0,0,0,0,1,1,0,0,20.48343945,1,14,0,0,0,0,0,0,0,48.34699082
325E4BEFE229D963D4952F48D9A2CD6320A0954AD8433137F873F707AFD45F27.apk,TeenPatti,9,8,1,4,4,10,20,8,45,475,475,0,475,2,5,1,4,24,43,5,7,0,0,0,0,0,1,1,1,1,73.54964209,1,19,0,0,0,0,0,0,0,103.3437786
325E4DE770FE72FDF48E1C3FBC0A9A97658484D0D8FA82FEC070F992B9A1ACFC.apk,Биология,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9182837,0,0,0,0,0,0,0,0,0,29.58420587
32A5676CD3762E85E549FB23FC159E49A5536C5398B4F255718EF29C0F85A4C6.apk,Granny,14,20,3,4,4,9,16,20,47,535,535,0,535,2,3,0,0,25,39,8,15,0,0,0,0,0,0,0,6,6,59.81804848,1,11,0,0,0,0,0,0,0,176.0658216
32A825D612F2C3DBE9978B561D028C5C4E939B2DCDBB20180B2D783301C9037D.apk,BT Terminal,7,13,2,1,2,2,2,13,5,50,50,0,50,0,0,0,0,4,6,1,3,0,0,0,0,0,0,0,0,0,51.71968007,1,0,0,0,0,0,0,0,0,113.2233858
32B967BFF4C2D7388F8967745666F4A46EA83125B1B5FEE836BC9C1E973B868D.apk,Truyện Kiếm Hiệp Offline,11,1,0,1,1,2,7,1,5,195,195,0,195,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,27.26143646,0,0,0,0,0,0,0,0,0,33.27948475
32D71334379F3D4634475B36ED2991786E1A8269587A5970E263FAFB84437EDD.apk,FC2ザ掲示板,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.59573388,0,0,0,0,0,0,0,0,0,30.56426334
32FFF36C82E9C3C3EE45F19118928030B5041B7DA85ADAD03DBF595FFB906E19.apk,Androku,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.829212666,0,0,0,0,0,0,0,0,0,9.269439697
33281AE5BDCEB1A1915FC225A8C399271F77E2EDF0844498B44636FFFF5700E2.apk,CancionesParaBebes,14,8,1,1,1,4,6,8,24,120,120,0,120,1,2,0,0,6,13,2,5,0,0,0,0,0,0,0,1,1,32.36179829,1,0,0,0,0,0,0,0,0,60.3348403
3364690EF59356A769F006850FE4FDED10E66098363595E7FDD0617F8E8DA421.apk,Brittany Renner,15,18,3,5,4,5,10,18,19,277,277,0,277,0,0,0,0,15,25,4,6,0,0,0,0,0,0,0,4,4,76.81453514,1,31,0,0,0,0,0,0,0,96.50978088
336AE3F9C8947CC6E1FEA0D84D876F2334E47BF8E07401904B8BA34B461230C0.apk,EasyGo,16,12,1,2,4,3,3,12,23,366,366,0,366,1,2,0,0,9,18,2,6,0,0,0,0,0,0,0,2,2,54.16911626,1,2,0,0,0,0,0,0,0,87.74319983
3371A46E6C902F6F7F59DACC3959608843AD4E03A78BCC3565A4DFEA3E3A2306.apk,Crew,15,4,1,1,1,3,3,4,15,54,54,0,54,1,4,1,4,8,14,2,4,0,0,0,0,0,1,1,0,0,115.3760772,1,69,0,0,0,0,0,0,0,206.2957926
33EC684BAC4872733DCA950C64A7F7F6193680CB707790ADF8E394EB3740629D.apk,Anesthesiology Pediatric,14,17,3,0,1,1,1,17,11,80,80,0,80,1,2,0,0,9,18,2,6,0,0,0,0,0,0,0,1,1,35.49098015,1,5,0,0,0,0,0,0,0,93.63380027
